path,success,hmargin,diralign
distillation,1,-13,0.2516
distillation,0,-39,0.26551
distillation,1,-19,0.30864
distillation,1,82,0.33466
distillation,0,-188,0.0545
distillation,0,-85,0.17824
distillation,1,-37,0.29829
distillation,1,40,0.27238
distillation,0,-48,0.24425
distillation,1,-6,0.23609
distillation,1,31,0.34177
distillation,1,10,0.28189
distillation,0,-69,0.19312
distillation,1,12,0.22126
distillation,1,-36,0.30049
distillation,1,4,0.29239
distillation,1,-8,0.31077
distillation,1,31,0.32061
distillation,1,53,0.33953
distillation,0,-109,0.21606
distillation,1,-30,0.26672
distillation,1,-10,0.28776
distillation,1,27,0.29547
distillation,1,-21,0.24807
distillation,0,-76,0.22844
distillation,0,-104,0.20783
distillation,0,-56,0.17063
distillation,1,-43,0.24952
distillation,0,-64,0.23383
distillation,1,77,0.32725
distillation,0,-68,0.24424
distillation,1,70,0.3056
distillation,0,-122,0.19098
distillation,1,-46,0.23817
distillation,0,-185,0.14323
distillation,0,-267,-0.05042
distillation,1,37,0.3806
distillation,0,-73,0.21899
distillation,1,-7,0.32941
distillation,0,-67,0.24923
distillation,1,61,0.35446
distillation,1,17,0.31002
distillation,0,-110,0.21408
distillation,0,-110,0.19178
distillation,1,32,0.34177
distillation,1,2,0.27937
distillation,1,0,0.31594
distillation,0,-100,0.23253
distillation,1,12,0.23741
distillation,1,-20,0.31272
distillation,1,-16,0.27796
distillation,1,-27,0.26648
distillation,1,1,0.27699
distillation,0,-138,0.21937
distillation,1,-27,0.30715
distillation,1,4,0.29515
distillation,1,-33,0.20057
distillation,0,-49,0.22169
distillation,0,-57,0.21119
distillation,0,-102,0.22389
distillation,1,-28,0.353
distillation,1,-32,0.24654
distillation,1,-83,0.20769
distillation,0,-106,0.18317
distillation,1,53,0.32454
distillation,1,15,0.2745
distillation,1,1,0.2731
distillation,1,-21,0.26021
distillation,1,-1,0.36705
distillation,1,-1,0.34094
distillation,1,-31,0.27009
distillation,1,-7,0.34533
distillation,1,43,0.35301
distillation,1,-14,0.2622
distillation,1,-12,0.32952
distillation,1,-21,0.32451
distillation,1,-45,0.2934
distillation,1,76,0.32119
distillation,1,39,0.31493
distillation,1,-7,0.30708
distillation,1,-53,0.26917
distillation,1,-36,0.26661
distillation,1,1,0.33337
distillation,1,8,0.30699
distillation,1,-9,0.26798
distillation,1,-16,0.27852
distillation,1,-27,0.27964
distillation,1,-30,0.28491
distillation,1,-28,0.28864
distillation,1,-64,0.22018
distillation,1,-8,0.30283
distillation,0,-79,0.21497
distillation,1,8,0.33109
distillation,1,3,0.33276
distillation,0,-73,0.23424
distillation,1,1,0.32586
distillation,0,-163,0.17382
distillation,1,-19,0.30086
distillation,0,-84,0.22499
distillation,0,-119,0.20961
distillation,1,-66,0.25215
distillation,1,61,0.32657
distillation,1,4,0.25906
distillation,1,45,0.32326
distillation,1,-12,0.28401
distillation,0,-75,0.23522
distillation,0,-100,0.24563
distillation,0,-52,0.22755
distillation,1,-4,0.31838
distillation,1,-4,0.31015
distillation,0,-31,0.28761
distillation,1,6,0.32911
distillation,1,-39,0.3045
distillation,0,-78,0.20383
distillation,1,-14,0.30603
distillation,0,-137,0.20565
distillation,1,15,0.29411
distillation,1,44,0.35398
distillation,1,-9,0.29952
distillation,1,-44,0.31672
distillation,1,-23,0.3154
distillation,0,-70,0.2908
distillation,0,-77,0.23667
distillation,1,25,0.33205
distillation,1,14,0.34113
distillation,1,-35,0.31298
distillation,0,-65,0.20087
distillation,1,-39,0.27892
distillation,1,-3,0.32292
distillation,1,33,0.29983
distillation,1,-41,0.26256
distillation,1,31,0.31531
distillation,1,-14,0.29627
distillation,1,14,0.31726
distillation,0,-46,0.20673
distillation,0,-128,0.21633
distillation,0,-130,0.20954
distillation,0,-130,0.19814
distillation,0,-114,0.13844
distillation,0,-120,0.18857
distillation,1,1,0.27184
distillation,1,4,0.28373
distillation,0,-108,0.20858
distillation,1,-87,0.2434
distillation,1,-17,0.30187
distillation,0,-78,0.18174
distillation,0,-72,0.2684
distillation,1,-60,0.2236
distillation,1,64,0.36776
distillation,0,-90,0.2098
distillation,1,-63,0.24972
distillation,1,111,0.30726
distillation,1,-39,0.28256
distillation,1,76,0.33323
distillation,1,-26,0.24681
distillation,0,-107,0.21098
distillation,0,-90,0.19409
distillation,1,-1,0.34106
distillation,1,-2,0.2721
distillation,1,-51,0.30194
distillation,1,-4,0.29907
distillation,1,0,0.28163
distillation,0,-57,0.23763
distillation,1,-12,0.25134
distillation,0,-168,0.08444
distillation,1,-67,0.29196
distillation,1,-34,0.2215
distillation,0,-78,0.20326
distillation,1,7,0.36687
distillation,0,-233,0.08062
distillation,1,17,0.32119
distillation,0,-84,0.23452
distillation,0,-138,0.19332
distillation,1,-51,0.26209
distillation,1,-27,0.30691
distillation,1,-30,0.24023
distillation,1,-25,0.27369
distillation,1,-26,0.21908
distillation,1,10,0.3378
distillation,0,-75,0.20919
distillation,1,-45,0.27794
distillation,1,5,0.28017
distillation,0,-121,0.1932
distillation,1,-17,0.27568
distillation,1,12,0.26034
distillation,1,-12,0.23727
distillation,1,-46,0.24664
distillation,1,-31,0.20093
distillation,0,-56,0.23289
distillation,0,-43,0.25191
distillation,0,-56,0.2199
distillation,1,-43,0.25325
distillation,1,-25,0.29696
distillation,1,-20,0.24786
distillation,1,36,0.25511
distillation,1,-70,0.29339
distillation,1,77,0.27792
distillation,0,-60,0.22601
distillation,1,-42,0.23946
distillation,1,-33,0.23847
distillation,1,5,0.29326
distillation,1,64,0.33187
distillation,1,-4,0.34404
distillation,1,-36,0.28088
distillation,0,-110,0.20769
distillation,1,-29,0.32214
distillation,1,-28,0.26411
distillation,1,25,0.27446
distillation,1,-52,0.20287
distillation,1,-28,0.28592
distillation,0,-51,0.24701
distillation,1,8,0.29569
distillation,1,19,0.30877
distillation,0,-64,0.17834
distillation,1,-43,0.2561
distillation,1,9,0.33031
distillation,0,-51,0.2256
distillation,1,89,0.33344
distillation,0,-83,0.25144
distillation,1,-28,0.31457
distillation,1,-22,0.28364
distillation,1,-52,0.26834
distillation,1,-26,0.29811
distillation,1,12,0.30069
distillation,1,36,0.27859
distillation,0,-85,0.24664
distillation,0,-30,0.2527
distillation,1,-3,0.27089
distillation,1,1,0.32743
distillation,0,-50,0.2635
distillation,0,-91,0.18593
distillation,1,-10,0.25307
distillation,0,-122,0.19368
distillation,0,-171,0.14824
distillation,1,-32,0.31742
distillation,1,3,0.32651
distillation,0,-107,0.16467
distillation,1,3,0.28553
distillation,1,12,0.32707
distillation,0,-84,0.25917
distillation,1,-4,0.31447
distillation,1,-62,0.31684
distillation,1,8,0.33674
distillation,1,57,0.31365
distillation,1,-54,0.2837
distillation,1,-5,0.29895
distillation,1,34,0.34285
distillation,0,-97,0.22379
distillation,1,-23,0.21268
distillation,1,24,0.30987
distillation,1,-40,0.29488
distillation,1,-11,0.30214
distillation,1,-54,0.27346
distillation,0,-163,0.16687
distillation,1,69,0.34001
distillation,1,-7,0.29562
distillation,1,-35,0.30039
distillation,1,-5,0.35532
distillation,1,7,0.32599
distillation,1,-58,0.2858
distillation,1,-46,0.22561
distillation,1,9,0.32558
distillation,1,-28,0.2393
distillation,1,-37,0.28341
distillation,1,16,0.30829
distillation,1,5,0.32804
distillation,0,-121,0.03125
distillation,0,-93,0.23065
distillation,0,-165,0.1763
distillation,1,23,0.23281
distillation,1,-24,0.26281
distillation,0,-44,0.16661
distillation,0,-90,0.21972
distillation,0,-101,0.25633
distillation,0,-94,0.19243
distillation,1,10,0.27427
distillation,1,52,0.28939
distillation,1,-51,0.27744
distillation,0,-37,0.26229
distillation,1,20,0.28564
distillation,1,-22,0.23115
distillation,1,-8,0.29362
distillation,1,-90,0.23992
distillation,1,-7,0.30144
distillation,0,-128,0.18669
distillation,1,63,0.35506
distillation,0,-141,0.01446
distillation,0,-74,0.24185
distillation,1,95,0.32047
distillation,1,-24,0.302
distillation,1,77,0.31214
distillation,0,-65,0.24329
distillation,1,70,0.32815
distillation,1,-1,0.22406
distillation,1,21,0.31443
distillation,1,-71,0.265
distillation,1,-47,0.26114
distillation,1,-28,0.29718
distillation,1,52,0.27467
distillation,1,-51,0.21129
distillation,1,-76,0.2214
distillation,1,-75,0.26644
distillation,1,-18,0.29475
distillation,0,-68,0.2252
distillation,1,36,0.30597
distillation,1,-12,0.28494
distillation,1,-12,0.2705
distillation,1,-37,0.25853
distillation,1,-59,0.28188
distillation,1,-46,0.28501
distillation,1,-33,0.26348
distillation,0,-46,0.26759
distillation,1,-38,0.25705
distillation,0,-69,0.24463
distillation,1,5,0.28395
distillation,1,-28,0.29571
distillation,1,-28,0.24536
distillation,1,20,0.29385
distillation,1,-4,0.24089
distillation,1,-29,0.27729
distillation,0,-76,0.18292
distillation,0,-128,0.16044
distillation,1,27,0.31498
distillation,0,-65,0.23125
distillation,0,-129,0.14931
distillation,1,-57,0.2545
distillation,0,-169,0.19671
distillation,1,-1,0.30271
distillation,0,-76,0.18547
distillation,1,-37,0.25831
distillation,1,-16,0.32919
distillation,1,11,0.31275
distillation,1,53,0.34022
distillation,1,57,0.30886
distillation,1,-59,0.25371
distillation,1,102,0.31712
distillation,1,16,0.29701
distillation,0,-87,0.16773
distillation,1,-40,0.28964
distillation,1,-7,0.33152
distillation,1,3,0.31997
distillation,0,-88,0.19824
distillation,0,-63,0.2156
distillation,1,17,0.30213
distillation,1,-17,0.27493
distillation,1,-37,0.28565
distillation,1,123,0.36805
distillation,0,-152,0.19334
distillation,1,-12,0.24836
distillation,1,-45,0.23633
distillation,1,25,0.3309
distillation,1,91,0.33319
distillation,1,-34,0.27999
distillation,1,60,0.32193
distillation,1,-29,0.25063
distillation,0,-59,0.23471
distillation,1,1,0.34375
distillation,1,55,0.26059
distillation,0,-57,0.26822
distillation,0,-46,0.25749
distillation,1,-29,0.28226
distillation,1,-52,0.25709
distillation,1,21,0.24667
distillation,0,-145,0.17588
distillation,1,-23,0.28101
distillation,0,-104,0.17587
distillation,1,-7,0.26478
distillation,1,-28,0.32937
distillation,0,-140,0.21572
distillation,0,-126,0.18069
distillation,1,-16,0.33494
distillation,1,-74,0.28098
distillation,1,-31,0.30199
distillation,1,-22,0.27812
distillation,1,15,0.33757
distillation,1,-12,0.31015
distillation,1,-9,0.31886
distillation,1,36,0.29943
distillation,1,-33,0.22619
distillation,0,-72,0.26799
distillation,1,0,0.20925
distillation,1,19,0.31112
distillation,1,78,0.35159
distillation,0,-88,0.19353
distillation,1,102,0.33441
distillation,1,-69,0.25482
distillation,1,-16,0.24629
distillation,1,49,0.30101
distillation,0,-69,0.22092
distillation,0,-88,0.21594
distillation,1,-36,0.25915
distillation,1,23,0.30535
distillation,1,-16,0.31423
distillation,0,-89,0.19382
distillation,1,-25,0.2856
distillation,1,40,0.34816
distillation,1,2,0.24403
distillation,1,5,0.2766
distillation,1,-32,0.22638
distillation,1,67,0.32189
distillation,1,99,0.29663
distillation,0,-66,0.21593
distillation,0,-111,0.22112
distillation,0,-40,0.2708
distillation,1,53,0.35793
distillation,1,-1,0.30045
distillation,1,26,0.33254
distillation,0,-120,0.14627
distillation,1,78,0.33463
distillation,1,-34,0.2846
distillation,0,-84,0.14577
distillation,0,-160,0.11661
distillation,1,-29,0.27485
distillation,1,6,0.30502
distillation,1,4,0.31383
distillation,0,-138,0.11723
distillation,0,-61,0.24744
distillation,0,-72,0.25569
distillation,1,-7,0.32706
distillation,1,0,0.32783
distillation,1,-26,0.1923
distillation,1,-43,0.26145
distillation,1,-14,0.2902
distillation,1,-17,0.3235
distillation,0,-77,0.28082
distillation,1,-1,0.27503
distillation,1,-62,0.24434
distillation,1,-13,0.26999
distillation,0,-56,0.2037
distillation,0,-79,0.23942
distillation,0,-117,0.14067
distillation,1,35,0.26348
distillation,1,-4,0.33367
distillation,1,7,0.35835
distillation,1,-5,0.34671
distillation,0,-86,0.24935
distillation,1,-79,0.25363
distillation,1,-12,0.34917
distillation,1,28,0.3362
distillation,1,-3,0.25697
distillation,0,-112,0.17113
distillation,0,-77,0.26163
distillation,0,-51,0.18759
distillation,1,15,0.31907
distillation,0,-84,0.18974
distillation,0,-147,0.1527
distillation,1,10,0.24805
distillation,1,13,0.28672
distillation,1,-58,0.26312
distillation,1,46,0.30212
distillation,0,-43,0.25334
distillation,1,18,0.28831
distillation,0,-54,0.26923
distillation,1,-49,0.25889
distillation,1,85,0.32064
distillation,1,-38,0.22699
distillation,1,-35,0.24007
distillation,1,9,0.36025
distillation,0,-84,0.22776
distillation,1,39,0.26952
distillation,1,-1,0.2744
distillation,1,-9,0.24132
distillation,1,6,0.27889
distillation,1,98,0.34397
distillation,1,-15,0.31829
distillation,1,41,0.27615
distillation,1,-3,0.27309
distillation,0,-82,0.23552
distillation,1,-8,0.29459
distillation,1,-62,0.23881
distillation,1,-51,0.30698
distillation,1,21,0.27197
distillation,1,3,0.29513
distillation,1,-15,0.29489
distillation,1,5,0.32138
distillation,1,38,0.30761
distillation,1,53,0.28989
distillation,0,-58,0.27665
distillation,0,-91,0.20396
distillation,0,-63,0.19854
distillation,1,-25,0.30447
distillation,0,-94,0.20093
distillation,1,-26,0.30744
distillation,1,-23,0.308
distillation,0,-79,0.20961
distillation,1,-66,0.30486
distillation,1,25,0.32087
distillation,0,-200,0.10213
distillation,1,-50,0.34104
distillation,1,-13,0.3212
distillation,1,36,0.32042
distillation,1,-63,0.24904
distillation,1,51,0.33284
distillation,1,13,0.2852
distillation,0,-94,0.17624
distillation,0,-66,0.25853
distillation,1,-4,0.2728
distillation,0,-166,0.12757
distillation,0,-111,0.14798
distillation,1,-31,0.23339
distillation,1,-27,0.311
distillation,1,-77,0.2191
distillation,1,22,0.33355
distillation,0,-169,0.09719
distillation,1,-44,0.28058
distillation,1,-31,0.2898
distillation,0,-62,0.1827
distillation,1,-3,0.29446
distillation,0,-108,0.23465
distillation,1,-33,0.25113
distillation,1,-34,0.28993
distillation,0,-97,0.20681
distillation,0,-60,0.25138
distillation,1,-47,0.26197
distillation,1,-60,0.3235
distillation,0,-124,0.1959
distillation,0,-243,0.08267
distillation,1,9,0.32246
distillation,1,-29,0.31443
distillation,0,-129,0.00994
distillation,1,-11,0.34796
distillation,1,16,0.23099
distillation,1,-58,0.29422
distillation,0,-95,0.20422
distillation,1,-38,0.26653
distillation,0,-37,0.27638
distillation,1,-21,0.25491
distillation,1,-2,0.22721
distillation,1,-13,0.20521
distillation,1,-26,0.27664
distillation,1,4,0.29011
distillation,1,13,0.33128
distillation,1,-69,0.27215
distillation,1,-13,0.30454
distillation,1,71,0.30615
distillation,1,-33,0.30949
distillation,1,-7,0.32051
distillation,1,-41,0.29636
distillation,1,29,0.27721
distillation,0,-95,0.20938
distillation,1,-1,0.23908
distillation,0,-97,0.15769
distillation,0,-110,0.22106
distillation,1,7,0.28134
distillation,1,48,0.28514
distillation,0,-108,0.12053
distillation,1,-23,0.28197
distillation,1,-61,0.25006
distillation,1,28,0.31214
distillation,1,-39,0.28791
distillation,1,5,0.21819
distillation,1,-17,0.28854
distillation,1,-15,0.2769
distillation,1,15,0.30071
distillation,1,-3,0.3121
distillation,0,-65,0.23528
distillation,0,-187,0.15
distillation,1,96,0.3195
distillation,0,-166,0.15469
distillation,0,-109,0.20257
distillation,1,27,0.31226
distillation,1,-17,0.36951
distillation,1,-17,0.28032
distillation,1,-28,0.26908
distillation,0,-197,0.11269
distillation,1,-18,0.26248
distillation,0,-122,0.21802
distillation,1,-13,0.30893
distillation,1,84,0.29371
distillation,1,-39,0.2529
distillation,0,-81,0.26342
distillation,1,-11,0.25325
distillation,1,-38,0.25493
distillation,0,-226,-0.07891
distillation,0,-66,0.23483
distillation,1,20,0.31551
distillation,1,-29,0.28349
distillation,1,15,0.27639
distillation,1,-8,0.2897
distillation,1,27,0.32806
distillation,1,-2,0.22718
distillation,1,-43,0.29012
distillation,1,50,0.31144
distillation,1,-49,0.25433
distillation,1,34,0.3116
distillation,1,-36,0.1994
distillation,1,-26,0.31144
distillation,0,-60,0.20638
distillation,0,-58,0.22511
distillation,1,20,0.23567
distillation,1,-48,0.27396
distillation,1,-3,0.28743
distillation,1,-28,0.26013
distillation,1,-34,0.24706
distillation,1,6,0.29677
distillation,0,-114,0.20157
distillation,1,-46,0.2481
distillation,1,23,0.29209
distillation,0,-47,0.26879
distillation,1,-32,0.2883
distillation,1,-35,0.2022
distillation,1,8,0.33471
distillation,1,-26,0.31029
distillation,1,72,0.30209
distillation,1,-28,0.28918
distillation,1,-2,0.31155
distillation,0,-54,0.18049
distillation,1,-48,0.30073
distillation,0,-78,0.21643
distillation,0,-155,0.15565
distillation,1,-12,0.2404
distillation,1,80,0.31454
distillation,1,23,0.32676
